Date,ggbr,itub,rapt,romi,Wweg,ibov
2020-02-04,15.28629207611084,29.230979919433594,12.227322578430176,8.948987007141113,19.281156539916992,115557.0
2020-02-05,15.264898300170898,29.407289505004883,12.453754425048828,9.145834922790527,19.685617446899414,116028.0
2020-02-06,15.150763511657715,29.336761474609375,12.235709190368652,8.99946117401123,20.385108947753906,115190.0
2020-02-07,14.444581031799316,29.715816497802734,11.564800262451172,8.883371353149414,19.557144165039062,113770.0
2020-02-10,14.216322898864746,30.2182674407959,10.952594757080078,8.615859985351562,19.761754989624023,112570.0
2020-02-11,15.043763160705566,30.914688110351562,11.648663520812988,8.858134269714355,20.485036849975586,115371.0
2020-02-12,15.17929744720459,30.791261672973633,11.623504638671875,8.731950759887695,21.20355987548828,116674.0
2020-02-13,15.107962608337402,30.31523323059082,11.732526779174805,8.656240463256836,21.684162139892578,115662.0
2020-02-14,14.622912406921387,29.80396842956543,11.85832405090332,8.605766296386719,21.684162139892578,114381.0
2020-02-17,14.765571594238281,29.530698776245117,11.917028427124023,8.58052921295166,21.784086227416992,115309.0
2020-02-18,14.637176513671875,29.654115676879883,11.657049179077148,8.984318733215332,21.270174026489258,114977.0
2020-02-19,14.572980880737305,30.077220916748047,11.665435791015625,9.33763313293457,23.23065185546875,116518.0
2020-02-20,13.930999755859375,29.97145652770996,11.564800262451172,8.837944030761719,22.597780227661133,114586.0
2020-02-21,13.624275207519531,29.223167419433594,11.36352825164795,8.782424926757812,23.69697380065918,113681.0
2020-02-26,12.197647094726562,27.765596389770508,10.482956886291504,7.98998498916626,22.35904884338379,105718.0
2020-02-27,12.190515518188477,27.783466339111328,10.063639640808105,7.969797611236572,20.993532180786133,102984.0
2020-02-28,12.076385498046875,28.615097045898438,9.795276641845703,7.470108509063721,20.602022171020508,104172.0
2020-03-02,12.369361877441406,28.521160125732422,9.627551078796387,8.17169189453125,22.435436248779297,106625.0
2020-03-03,12.47654914855957,28.00227165222168,9.845593452453613,8.04550838470459,22.879465103149414,105537.0
2020-03-04,13.098233222961426,28.270668029785156,10.147503852844238,8.25245189666748,23.137287139892578,107224.0
2020-03-05,12.455113410949707,27.304452896118164,8.705050468444824,7.843613624572754,22.296974182128906,102233.0
2020-03-06,11.540451049804688,26.722925186157227,8.05091381072998,7.646766185760498,21.01740837097168,97997.0
2020-03-09,9.468171119689941,24.871023178100586,6.717480182647705,6.384922981262207,18.97869110107422,86067.0
2020-03-10,10.247060775756836,25.488327026367188,7.639979362487793,6.707955360412598,20.00998878479004,92214.0
2020-03-11,9.068008422851562,23.412763595581055,7.254206657409668,6.536344528198242,18.716089248657227,85171.0
2020-03-12,7.57453727722168,21.113536834716797,5.702730178833008,4.9161376953125,15.755891799926758,72583.0
2020-03-13,8.896509170532227,23.44853973388672,6.558139324188232,5.304786682128906,16.486391067504883,82678.0
2020-03-16,7.638850688934326,21.29245376586914,5.576934337615967,4.9464216232299805,13.086941719055176,71168.0
2020-03-17,7.731742858886719,22.544954299926758,5.199547290802002,4.603200435638428,13.693303108215332,74617.0
2020-03-18,6.795645713806152,20.97933006286621,4.117706298828125,3.8511431217193604,12.638137817382812,66895.0
2020-03-19,6.852811336517334,20.442548751831055,4.43638801574707,3.936948299407959,13.717175483703613,68332.0
2020-03-20,6.609854698181152,19.726835250854492,4.159638404846191,3.936948299407959,15.455099105834961,67069.0
2020-03-23,6.1739630699157715,18.358041763305664,4.117706298828125,3.7855284214019775,16.821998596191406,63570.0
2020-03-24,6.802792072296143,20.129430770874023,4.067387580871582,3.79093599319458,17.232995986938477,69729.0
2020-03-25,7.517370223999023,21.113536834716797,4.511865615844727,4.131631851196289,17.854257583618164,74956.0
2020-03-26,7.810348033905029,21.69505500793457,4.956343650817871,4.6129350662231445,18.136215209960938,77710.0
2020-03-27,7.217247486114502,20.549915313720703,4.947956085205078,4.8562912940979,16.898462295532227,73429.0
2020-03-30,6.988582134246826,21.56980323791504,4.964729309082031,4.6561994552612305,16.258079528808594,74640.0
2020-03-31,7.181519508361816,20.65726089477539,4.570569038391113,4.310094356536865,16.043025970458984,73020.0
2020-04-01,6.8385210037231445,19.157764434814453,4.444774627685547,4.164079666137695,15.498223304748535,70967.0
2020-04-02,7.174371242523193,19.24728775024414,4.495092868804932,3.920724391937256,16.29631233215332,72253.0
2020-04-03,6.66702127456665,18.495304107666016,4.352525234222412,3.855829954147339,15.718056678771973,69538.0
2020-04-06,6.9314165115356445,19.856037139892578,4.511865615844727,3.8720529079437256,15.904433250427246,74073.0
2020-04-07,7.374454498291016,20.59012222290039,5.2498650550842285,4.169487953186035,17.82558250427246,76358.0
2020-04-08,7.8960981369018555,21.6464900970459,5.593707084655762,4.618344783782959,19.111125946044922,78625.0
2020-04-09,7.645995140075684,21.03772735595703,5.585320472717285,4.813027381896973,18.30348014831543,77682.0
2020-04-13,8.0247220993042,21.48534393310547,5.786593437194824,4.867106914520264,18.762266159057617,78836.0
2020-04-14,8.260533332824707,21.753910064697266,6.314934253692627,4.9211859703063965,18.590221405029297,79918.0
2020-04-15,8.081888198852539,20.948205947875977,6.398797512054443,5.040160179138184,18.160112380981445,78831.0
2020-04-16,8.274826049804688,20.420032501220703,6.7090935707092285,5.267291069030762,18.164888381958008,77812.0
2020-04-17,8.789321899414062,20.787076950073242,6.608457565307617,5.370041370391846,18.379940032958984,78990.0
2020-04-20,8.467761993408203,20.26784324645996,6.7510247230529785,5.326777935028076,18.68579864501953,78973.0
2020-04-22,8.360572814941406,20.026134490966797,7.145184516906738,5.380857467651367,19.555570602416992,80687.0
2020-04-23,8.524928092956543,19.73966407775879,7.061321258544922,5.548501968383789,18.919971466064453,79673.0
2020-04-24,7.810348033905029,18.692251205444336,6.449115753173828,5.3754496574401855,18.49941635131836,75331.0
2020-04-27,8.089035034179688,19.309951782226562,6.683934211730957,5.272699356079102,19.402645111083984,78239.0
2020-04-28,8.56065559387207,20.90345001220703,7.145184516906738,5.380857467651367,19.87098503112793,81312.0
2020-04-29,8.903653144836426,21.180957794189453,7.6902995109558105,6.3110151290893555,19.784963607788086,83171.0
2020-04-30,8.389159202575684,20.38421630859375,7.128412246704102,6.02980375289917,19.087234497070312,80506.0
2020-05-04,8.196221351623535,19.609344482421875,6.885207176208496,5.683700084686279,19.039445877075195,78876.0
2020-05-05,8.224804878234863,20.334949493408203,6.792957305908203,5.613396644592285,18.642789840698242,79471.0
2020-05-06,8.317699432373047,19.922874450683594,6.7090935707092285,5.618805408477783,18.55677032470703,79064.0
2020-05-07,8.896509170532227,19.206226348876953,6.482661724090576,5.288923263549805,18.681018829345703,78119.0
2020-05-08,9.289527893066406,19.994544982910156,6.340094089508057,5.283515453338623,18.274810791015625,80263.0
2020-05-11,8.932236671447754,20.048294067382812,6.792957305908203,5.196987628936768,18.55677032470703,79065.0
2020-05-12,8.667842864990234,19.358522415161133,6.314934253692627,4.8725152015686035,17.921167373657227,77872.0
2020-05-13,8.310553550720215,19.349559783935547,6.063343524932861,4.785988807678223,18.160112380981445,77772.0
2020-05-14,8.389159202575684,20.200578689575195,6.398797512054443,4.980672359466553,17.849477767944336,79011.0
2020-05-15,7.803201675415039,19.376434326171875,6.03818416595459,4.845475673675537,17.40025520324707,77557.0
2020-05-18,8.446324348449707,20.308074951171875,6.784571647644043,5.196987628936768,17.5006160736084,81194.0
2020-05-19,8.432032585144043,19.4301815032959,6.633615970611572,5.029343605041504,17.643983840942383,80742.0
2020-05-20,8.517781257629395,19.349559783935547,6.8432745933532715,5.115869998931885,17.988067626953125,81319.0
2020-05-21,8.610674858093262,20.46036720275879,6.985843658447266,5.359225273132324,17.892492294311523,83027.0
2020-05-22,8.289115905761719,20.567861557006836,6.7090935707092285,5.202396869659424,17.79690933227539,82173.0
2020-05-25,8.832196235656738,21.463672637939453,7.229048252105713,5.359225273132324,18.179235458374023,85663.0
2020-05-26,8.53921890258789,20.612651824951172,6.9606852531433105,5.721553325653076,19.316619873046875,85469.0
2020-05-27,9.47531795501709,21.25763511657715,7.270978927612305,5.921646595001221,19.39309310913086,87946.0
2020-05-28,9.668254852294922,20.88140296936035,7.296138763427734,5.77022647857666,19.440874099731445,86949.0
2020-05-29,9.596796035766602,20.639528274536133,7.380002975463867,5.77022647857666,19.990463256835938,87403.0
2020-06-01,9.661108016967773,21.208740234375,7.50579833984375,6.110922813415527,20.148164749145508,88620.0
2020-06-02,10.261353492736816,22.634014129638672,8.134775161743164,6.402949333190918,20.272422790527344,91046.0
2020-06-03,10.961642265319824,23.23459243774414,8.218639373779297,6.273159027099609,20.358440399169922,93002.0
2020-06-04,10.975932121276855,23.906896591186523,8.218639373779297,6.70579195022583,20.931917190551758,93829.0
2020-06-05,10.84016227722168,24.435775756835938,8.98179817199707,6.684159278869629,21.18520736694336,94637.0
2020-06-08,11.075974464416504,25.421802520751953,9.308869361877441,7.1222004890441895,21.887710571289062,97645.0
2020-06-09,10.69010066986084,24.919818878173828,8.889549255371094,7.4034104347229,21.892498016357422,96747.0
2020-06-10,10.247060775756836,23.83517837524414,8.344433784484863,7.024857521057129,21.500614166259766,94686.0
2020-06-12,9.918355941772461,23.36009407043457,7.841253280639648,6.54355525970459,21.146968841552734,92795.0
2020-06-15,9.682544708251953,22.813295364379883,7.933501720428467,6.489475727081299,21.156532287597656,92376.0
2020-06-16,10.57576847076416,23.46766471862793,7.891571521759033,7.138422966003418,21.39069366455078,93531.0
2020-06-17,10.518601417541504,23.763471603393555,8.126389503479004,7.089751720428467,22.05975914001465,95547.0
2020-06-18,10.933058738708496,24.695722579956055,8.36120891571045,6.922107219696045,22.045421600341797,96125.0
2020-06-19,11.040245056152344,25.179780960083008,8.24379825592041,6.922107219696045,22.083648681640625,96572.0
2020-06-22,10.875892639160156,24.39991569519043,8.336048126220703,7.057306289672852,21.792133331298828,95336.0
2020-06-23,11.08311939239502,24.077205657958984,8.302502632141113,7.139050006866455,22.04064178466797,95975.0
2020-06-24,11.24747371673584,23.162883758544922,7.97543478012085,6.986459732055664,22.007190704345703,94377.0
2020-06-25,11.190305709838867,23.440773010253906,8.15993595123291,7.13360071182251,23.522127151489258,95983.0
2020-06-26,10.847308158874512,23.046350479125977,8.000594139099121,7.111802101135254,23.89488410949707,93834.0
2020-06-29,11.211745262145996,23.736581802368164,7.967048168182373,7.002809047698975,23.874910354614258,95735.0
2020-06-30,11.440408706665039,22.813295364379883,8.059298515319824,7.068204879760742,24.204914093017578,95056.0
2020-07-01,11.061683654785156,23.40974235534668,8.562479972839355,7.057305335998535,25.151870727539062,96203.0
2020-07-02,11.276057243347168,23.813364028930664,8.83923053741455,7.956499099731445,25.620574951171875,96235.0
2020-07-03,11.226035118103027,23.768516540527344,8.990185737609863,7.6131696701049805,25.826223373413086,96765.0
2020-07-06,11.540451049804688,24.871732711791992,8.897934913635254,7.553224086761475,25.44361114501953,98937.0
2020-07-07,11.26891040802002,23.65190887451172,8.637958526611328,7.629518508911133,25.783184051513672,97761.0
2020-07-08,11.404681205749512,24.163164138793945,9.183072090148926,7.694914817810059,25.96969985961914,99770.0
2020-07-09,11.468993186950684,24.172136306762695,9.275323867797852,7.575023174285889,26.04622459411621,99160.0
2020-07-10,11.504720687866211,24.396366119384766,9.392729759216309,7.5968217849731445,26.1610107421875,100032.0
2020-07-13,11.619053840637207,24.037588119506836,9.149526596069336,7.564122676849365,26.275794982910156,98697.0
2020-07-14,11.862010955810547,24.441207885742188,9.216617584228516,7.422432899475098,25.821441650390625,100440.0
2020-07-15,11.82628345489502,24.611629486083984,9.266934394836426,7.3951849937438965,25.99361801147461,101791.0
2020-07-16,11.604762077331543,24.199037551879883,9.107593536376953,7.427882671356201,26.089269638061523,100553.0
2020-07-17,11.65478515625,24.414304733276367,9.493366241455078,7.591369152069092,27.78232192993164,102888.0
2020-07-20,11.65478515625,24.486055374145508,9.753345489501953,7.482377529144287,28.77232551574707,104426.0
2020-07-21,11.540451049804688,24.916582107543945,9.812049865722656,7.847505569458008,28.63841438293457,104310.0
2020-07-22,11.962052345275879,24.279760360717773,9.862367630004883,7.912902355194092,32.6175651550293,104290.0
2020-07-23,11.711950302124023,23.768516540527344,9.661093711853027,7.525975227355957,32.03408432006836,102293.0
2020-07-24,12.247883796691895,23.741607666015625,9.577231407165527,7.640418529510498,31.90495491027832,102382.0
2020-07-27,12.748090744018555,24.93451499938965,9.56884479522705,7.476928234100342,33.51823043823242,104477.0
2020-07-28,12.669485092163086,24.791013717651367,9.560458183288574,7.26984167098999,32.195716857910156,104109.0
2020-07-29,12.855276107788086,25.374013900756836,9.895912170410156,7.3788347244262695,32.09508514404297,105605.0
2020-07-30,12.676633834838867,24.943483352661133,9.904298782348633,7.449680328369141,32.58384704589844,105009.0
2020-07-31,12.469404220581055,24.118324279785156,9.853981018066406,7.139050006866455,32.272377014160156,102912.0
2020-08-03,12.505132675170898,24.48177719116211,9.77850341796875,6.866568088531494,31.898624420166016,102830.0
2020-08-04,12.490840911865234,23.05486297607422,9.56884479522705,7.040956974029541,32.004051208496094,101216.0
2020-08-05,13.234004020690918,23.036914825439453,9.652708053588867,7.057305335998535,32.6796760559082,102802.0
2020-08-06,12.905298233032227,23.359987258911133,9.71141242980957,7.297090530395508,33.46074295043945,104126.0
2020-08-07,12.583736419677734,22.86640739440918,9.71141242980957,7.26984167098999,32.79947280883789,102776.0
2020-08-10,13.04821491241455,23.16255760192871,9.753345489501953,7.046406269073486,33.058223724365234,103444.0
2020-08-11,12.96960735321045,22.89333152770996,9.694639205932617,7.307989597320557,32.28196716308594,102174.0
2020-08-12,12.94102668762207,22.633079528808594,9.468208312988281,7.040956974029541,32.58384704589844,102118.0
2020-08-13,12.762381553649902,21.986927032470703,9.258549690246582,6.893815040588379,33.01511001586914,100461.0
2020-08-14,12.855276107788086,22.19333839416504,9.334026336669922,7.0082573890686035,33.14448547363281,101353.0
2020-08-17,12.876712799072266,21.663856506347656,9.023731231689453,6.713977336883545,32.56947708129883,99595.0
2020-08-18,13.927144050598145,21.801374435424805,9.532578468322754,6.904715538024902,32.440093994140625,102065.0
2020-08-19,14.30587100982666,21.69344711303711,9.642536163330078,6.779372692108154,31.5679988861084,100854.0
2020-08-20,14.484516143798828,21.69344711303711,9.79478645324707,7.013707160949707,32.2100944519043,101468.0
2020-08-21,14.062912940979004,21.657472610473633,9.70174503326416,6.904715538024902,32.39218521118164,101521.0
2020-08-24,13.9843111038208,22.017230987548828,9.79478645324707,6.904715538024902,31.850711822509766,102298.0
2020-08-25,13.97001838684082,21.855337142944336,9.600245475769043,6.899264812469482,32.722808837890625,102118.0
2020-08-26,13.962873458862305,21.396650314331055,9.481826782226562,6.75757360458374,31.831546783447266,100627.0
2020-08-27,13.755645751953125,21.747406005859375,9.388787269592285,6.697628021240234,31.764463424682617,100624.0
2020-08-28,14.00574779510498,21.97226333618164,9.41416072845459,6.686728477478027,32.195716857910156,102143.0
2020-08-31,13.641313552856445,21.180789947509766,9.075824737548828,6.566836357116699,30.964244842529297,99369.0
2020-09-01,14.291579246520996,21.905261993408203,9.354952812194824,6.741225242614746,32.07112503051758,102168.0
2020-09-02,14.141519546508789,21.86027717590332,9.312661170959473,6.75757360458374,32.01362991333008,101911.0
2020-09-03,13.848540306091309,22.391246795654297,9.177326202392578,6.648581027984619,30.873197555541992,100721.0
2020-09-04,14.234413146972656,22.463245391845703,9.600245475769043,6.697628021240234,30.90195083618164,101242.0
2020-09-08,14.070059776306152,21.959266662597656,9.70174503326416,6.648581027984619,30.187978744506836,100050.0
2020-09-09,14.670308113098145,21.98626708984375,9.811702728271484,6.599534034729004,31.112789154052734,101292.0
2020-09-10,14.184392929077148,21.51827621459961,9.625619888305664,6.490541458129883,29.91005516052246,98835.0
2020-09-11,14.227265357971191,21.26628303527832,9.68482780456543,6.588634967803955,29.751930236816406,98363.0
2020-09-14,14.491660118103027,21.644271850585938,10.310747146606445,6.621333122253418,30.346107482910156,100275.0
2020-09-15,15.327720642089844,21.356287002563477,10.361496925354004,6.681278228759766,30.705486297607422,100298.0
2020-09-16,15.141928672790527,21.29328727722168,10.014704704284668,7.062754154205322,30.15922737121582,99676.0
2020-09-17,15.320573806762695,21.320280075073242,10.150038719177246,6.812070369720459,30.101728439331055,100098.0
2020-09-18,14.977574348449707,20.789302825927734,10.192331314086914,6.539587497711182,29.704010009765625,98290.0
2020-09-21,14.713183403015137,20.60930824279785,9.947037696838379,6.239856243133545,30.37965202331543,96991.0
2020-09-22,14.806077003479004,20.789302825927734,9.963953018188477,6.1635613441467285,30.964244842529297,97294.0
2020-09-23,14.756057739257812,20.2313232421875,9.78632926940918,6.103615760803223,29.948394775390625,95735.0
2020-09-24,14.777494430541992,20.726299285888672,10.166955947875977,6.1526618003845215,30.90195083618164,97012.0
2020-09-25,14.656015396118164,20.618309020996094,10.133121490478516,6.839318752288818,30.786945343017578,96999.0
2020-09-28,14.67745304107666,20.60930824279785,10.014704704284668,7.220794200897217,30.151443481445312,94666.0
2020-09-29,14.441642761230469,20.159324645996094,9.938579559326172,7.1608476638793945,31.1342830657959,93580.0
2020-09-30,14.863242149353027,20.24932289123535,10.293829917907715,6.9925642013549805,31.498645782470703,94603.0
2020-10-01,14.82751750946045,20.280841827392578,10.513747215270996,7.369755268096924,32.073970794677734,95479.0
2020-10-02,14.720328330993652,20.34387969970703,10.344579696655273,7.416179656982422,32.14588165283203,94016.0
2020-10-05,15.5778226852417,20.560014724731445,10.995875358581543,7.265301704406738,33.646507263183594,96089.0
2020-10-06,15.506363868713379,20.596038818359375,11.122749328613281,7.305923938751221,34.26975631713867,95615.0
2020-10-07,16.00657081604004,20.44294548034668,11.291918754577637,7.474208831787109,35.08000183105469,95526.0
2020-10-08,15.899385452270508,21.676721572875977,11.731752395629883,7.514827728271484,36.043663024902344,97920.0
2020-10-09,15.5778226852417,21.61368751525879,11.621793746948242,7.572858810424805,36.86827850341797,97483.0
2020-10-13,15.706445693969727,21.40656089782715,11.478002548217773,7.340739727020264,37.946998596191406,98503.0
2020-10-14,15.79934024810791,21.3435115814209,11.630252838134766,7.218877792358398,38.63258361816406,99334.0
2020-10-15,16.199504852294922,21.154396057128906,11.520293235778809,7.23628568649292,38.72368240356445,99054.0
2020-10-16,16.306692123413086,20.812179565429688,11.65562629699707,7.485813140869141,39.33736038208008,98309.0
2020-10-19,16.256671905517578,21.037321090698242,11.401875495910645,7.497419834136963,39.34214782714844,98658.0
2020-10-20,16.435317993164062,21.87485122680664,11.554125785827637,7.9384446144104,40.05650329589844,100540.0
2020-10-21,16.478191375732422,22.07297706604004,11.85016918182373,7.555449962615967,37.587425231933594,100552.0
2020-10-22,16.56394386291504,23.20769500732422,11.638710975646973,7.532238960266113,39.366111755371094,101918.0
2020-10-23,16.635398864746094,22.910503387451172,11.334209442138672,7.514827728271484,39.1551628112793,101260.0
2020-10-26,16.478191375732422,23.07261848449707,11.09737491607666,8.187971115112305,39.67295837402344,101017.0
2020-10-27,16.87120819091797,22.41518211364746,10.995875358581543,8.820494651794434,39.90787124633789,99606.0
2020-10-28,15.877944946289062,21.415559768676758,10.42916488647461,8.501333236694336,37.942203521728516,95369.0
2020-10-29,16.07802963256836,21.52362823486328,10.877457618713379,8.455878257751465,38.368892669677734,96582.0
2020-10-30,15.584966659545898,21.1453914642334,10.733665466308594,8.30693531036377,36.35528564453125,93952.0
2020-11-03,16.56394386291504,21.663543701171875,11.486459732055664,8.5506591796875,37.06964111328125,95587.0
2020-11-04,15.920819282531738,22.52864646911621,11.91783618927002,8.929786682128906,39.409263610839844,97811.0
2020-11-05,15.970836639404297,23.060325622558594,12.256171226501465,9.390153884887695,41.11125183105469,100774.0
2020-11-06,16.08517074584961,23.033287048339844,12.577589988708496,9.363073348999023,40.272247314453125,100799.0
2020-11-09,15.804993629455566,24.89866065979004,12.687548637390137,8.787612915039062,39.375709533691406,103913.0
2020-11-10,14.964457511901855,26.025094985961914,12.163128852844238,8.672520637512207,37.88946533203125,105351.0
2020-11-11,15.036294937133789,25.808820724487305,12.129295349121094,8.713143348693848,38.637386322021484,104532.0
2020-11-12,14.856694221496582,25.178020477294922,11.81633472442627,8.394947052001953,38.73807144165039,102175.0
2020-11-13,15.036294937133789,25.655614852905273,12.027795791625977,8.665749549865723,39.730491638183594,104512.0
2020-11-16,15.079402923583984,26.556766510009766,11.807877540588379,8.394947052001953,39.11201858520508,106430.0
2020-11-17,15.366761207580566,26.57479476928711,12.146212577819824,8.340784072875977,39.164756774902344,107229.0
2020-11-18,15.065033912658691,25.92596435546875,11.858628273010254,8.428796768188477,38.87710189819336,106483.0
2020-11-19,15.259005546569824,25.962013244628906,11.91783618927002,8.259543418884277,38.800384521484375,106517.0
2020-11-23,15.840917587280273,26.04311180114746,12.053170204162598,8.340784072875977,37.640167236328125,107379.0
2020-11-24,16.250408172607422,26.773042678833008,12.797506332397461,8.313702583312988,36.88745880126953,109786.0
2020-11-25,16.19293212890625,26.4576473236084,12.856714248657227,8.733452796936035,37.06964111328125,110133.0
2020-11-26,16.501850128173828,25.89893341064453,12.890548706054688,8.631900787353516,37.2518196105957,110227.0
2020-11-27,16.350982666015625,26.09718132019043,12.577589988708496,8.543889045715332,36.916221618652344,110575.0
2020-11-30,16.236038208007812,25.73672103881836,12.433796882629395,8.300163269042969,35.27177047729492,108888.0
2020-12-01,17.09813117980957,26.823179244995117,12.501462936401367,8.313702583312988,35.286155700683594,111335.0
2020-12-02,16.839502334594727,27.030548095703125,12.518381118774414,8.334015846252441,35.1087760925293,111814.0
2020-12-03,16.149829864501953,27.012516021728516,12.30692195892334,8.273083686828613,35.444366455078125,112919.0
2020-12-04,16.48029899597168,27.283008575439453,12.50992202758789,8.455878257751465,34.42317199707031,113682.0
2020-12-07,16.717370986938477,27.445295333862305,13.186591148376465,8.347555160522461,34.33208465576172,113625.0
2020-12-08,16.57369041442871,27.373165130615234,13.02588176727295,8.367866516113281,34.85466384887695,113571.0
2020-12-09,16.257593154907227,27.535451889038086,12.856714248657227,9.315681457519531,34.03963851928711,112722.0
2020-12-10,16.523399353027344,28.44609260559082,13.161216735839844,9.660959243774414,34.03963851928711,114992.0
2020-12-11,16.494667053222656,28.27802276611328,13.288092613220215,10.195796966552734,34.03963851928711,115323.0
2020-12-14,16.386903762817383,27.898569107055664,13.237342834472656,10.337969779968262,33.823890686035156,114975.0
2020-12-15,17.09813117980957,28.151533126831055,13.355758666992188,10.05543327331543,34.87863540649414,116146.0
2020-12-16,17.083763122558594,28.684574127197266,13.787135124206543,9.874319076538086,35.14231491088867,117947.0
2020-12-17,17.5291748046875,28.64842987060547,13.533384323120117,9.71493911743164,36.32652282714844,118157.0
2020-12-18,17.838088989257812,28.60325813293457,13.736385345458984,9.562803268432617,34.93617248535156,117679.0
2020-12-21,17.521991729736328,28.097326278686523,13.454941749572754,9.591781616210938,34.54134750366211,116016.0
2020-12-22,17.406238555908203,28.23284339904785,13.275655746459961,9.468623161315918,34.92988204956055,116348.0
2020-12-23,17.536457061767578,28.856225967407227,13.403717041015625,9.345466613769531,34.833946228027344,117857.0
2020-12-28,17.529224395751953,29.06401824951172,13.557389259338379,9.700450897216797,36.21540832519531,119051.0
2020-12-29,17.724557876586914,29.00078010559082,13.915960311889648,9.954010009765625,36.04751968383789,119475.0
2020-12-30,17.688386917114258,28.576152801513672,13.728137016296387,11.192828178405762,36.33053207397461,119306.0
2021-01-04,18.838674545288086,27.92987632751465,13.224431037902832,11.40291976928711,35.79329299926758,118558.0
2021-01-05,19.294448852539062,27.74911117553711,13.002458572387695,11.35944938659668,37.990196228027344,119223.0
2021-01-06,20.22046661376953,28.562599182128906,13.275655746459961,11.95350456237793,38.99750900268555,119851.0
2021-01-07,21.370752334594727,29.674367904663086,13.164670944213867,11.917281150817871,40.609222412109375,121956.0
2021-01-08,21.05243682861328,29.665319442749023,13.139057159423828,12.21430778503418,43.06515121459961,125077.0
2021-01-11,20.47367286682129,28.996463775634766,13.06222152709961,12.931517601013184,41.74604415893555,122807.0
2021-01-12,19.909379959106445,29.08684539794922,13.15613079071045,13.134367942810059,43.20425796508789,123998.0
2021-01-13,19.251039505004883,28.6077938079834,13.028070449829102,12.793872833251953,43.304996490478516,122040.0
2021-01-14,20.0540714263916,29.457429885864258,13.164670944213867,12.605515480041504,43.10832977294922,123481.0
2021-01-15,18.86760902404785,28.34566879272461,12.942696571350098,12.221552848815918,41.3287353515625,120502.0
2021-01-18,19.13528823852539,28.2010440826416,12.754874229431152,13.728418350219727,44.23076629638672,121242.0
2021-01-19,18.570995330810547,27.86661148071289,12.532901763916016,12.692447662353516,42.97881317138672,120673.0
2021-01-20,18.18756675720215,27.40563201904297,12.293853759765625,12.547557830810547,42.5471076965332,119708.0
2021-01-21,18.100751876831055,27.03504180908203,12.293853759765625,12.36644458770752,42.04344940185547,118443.0
2021-01-22,18.346723556518555,26.45655632019043,12.345078468322754,12.163596153259277,42.6766242980957,117172.0
2021-01-26,17.399003982543945,25.578432083129883,11.892597198486328,11.931770324707031,42.667015075683594,116464.0
2021-01-27,17.1096248626709,25.578432083129883,11.9779691696167,11.569543838500977,42.54231643676758,115882.0
2021-01-28,17.5726318359375,26.61062240600586,12.746338844299316,12.07666301727295,42.19694137573242,119314.0
2021-01-29,16.82024574279785,25.659923553466797,11.875521659851074,11.504342079162598,40.1919059753418,116007.0
